2.410000000000000000e+08 3.321227062401104768e-01 7.465564680961352844e-05
2.430000000000000000e+08 3.321618305523690862e-01 7.553742320735546366e-05
2.450000000000000000e+08 3.322012836973042282e-01 7.642371462323725056e-05
2.470000000000000000e+08 3.322410658590340682e-01 7.731450780810208544e-05
2.500000000000000000e+08 3.323013564170325118e-01 7.865910916164111852e-05
2.520000000000000000e+08 3.323419619427273597e-01 7.956109813953125712e-05
2.540000000000000000e+08 3.323828971494739437e-01 8.046754176425311572e-05
2.560000000000000000e+08 3.324241622327321344e-01 8.137842641411707550e-05
2.580000000000000000e+08 3.324657573904963304e-01 8.229373842049836493e-05
2.610000000000000000e+08 3.325287694561537277e-01 8.367497774258627480e-05
2.630000000000000000e+08 3.325711906829214581e-01 8.460129814664276240e-05
2.650000000000000000e+08 3.326139426969643154e-01 8.553199787839913849e-05
2.670000000000000000e+08 3.326570257075470161e-01 8.646706321025100913e-05
2.690000000000000000e+08 3.327004399264641976e-01 8.740648043137489570e-05
2.720000000000000000e+08 3.327661827397962457e-01 8.882373613858361597e-05
2.740000000000000000e+08 3.328104259223181316e-01 8.977397331457704298e-05
2.760000000000000000e+08 3.328550010739181886e-01 9.072851468521949531e-05
2.780000000000000000e+08 3.328999084175250922e-01 9.168734674647077460e-05
2.800000000000000000e+08 3.329451481785200562e-01 9.265045606623340555e-05
2.830000000000000000e+08 3.330136316017316966e-01 9.410311072128792231e-05
2.850000000000000000e+08 3.330597034084145647e-01 9.507685496799335705e-05
2.870000000000000000e+08 3.331061084407124229e-01 9.605483014552815063e-05
2.890000000000000000e+08 3.331528469350077959e-01 9.703702324763333715e-05
2.910000000000000000e+08 3.331999191301633911e-01 9.802342138210509194e-05
2.940000000000000000e+08 3.332711536404707742e-01 9.951087512167467136e-05
2.960000000000000000e+08 3.333190611486830934e-01 1.005077302551325464e-04
2.980000000000000000e+08 3.333673032128280367e-01 1.015087463070914750e-04
3.000000000000000000e+08 3.334158800826667046e-01 1.025139109869666748e-04
3.020000000000000000e+08 3.334647920103361307e-01 1.035232121554121259e-04
3.050000000000000000e+08 3.335387886927820289e-01 1.050448936525067236e-04
3.070000000000000000e+08 3.335885393839705393e-01 1.060644839650238652e-04
3.090000000000000000e+08 3.336386260344209598e-01 1.070881695366041449e-04
3.110000000000000000e+08 3.336890489070566956e-01 1.081159389676837612e-04
3.130000000000000000e+08 3.337398082671719779e-01 1.091477810362412467e-04
3.160000000000000000e+08 3.338165788076145613e-01 1.107031562313763471e-04
3.180000000000000000e+08 3.338681805627723986e-01 1.117451319938304654e-04
3.200000000000000000e+08 3.339201197526844300e-01 1.127911425678218446e-04
3.220000000000000000e+08 3.339723966533197363e-01 1.138411775760116173e-04
3.240000000000000000e+08 3.340250115430075106e-01 1.148952268381610921e-04
3.270000000000000000e+08 3.341045682216323698e-01 1.164838056818257148e-04
3.290000000000000000e+08 3.341580293170584026e-01 1.175478473606610808e-04
3.310000000000000000e+08 3.342118293941924168e-01 1.186158692561428029e-04
3.330000000000000000e+08 3.342659687419266556e-01 1.196878621088913632e-04
3.350000000000000000e+08 3.343204476514859969e-01 1.207638168707941741e-04
3.380000000000000000e+08 3.344028033370632924e-01 1.223851583246807326e-04
3.400000000000000000e+08 3.344581324406294409e-01 1.234709796755506257e-04
3.420000000000000000e+08 3.345138021436924181e-01 1.245607329555070925e-04
3.440000000000000000e+08 3.345698127479825312e-01 1.256544100875262200e-04
3.460000000000000000e+08 3.346261645575156485e-01 1.267520032154944350e-04
3.490000000000000000e+08 3.347113327024391904e-01 1.284057187574215290e-04
3.510000000000000000e+08 3.347685388704689791e-01 1.295130689549217336e-04
3.530000000000000000e+08 3.348260873261214021e-01 1.306243093968950956e-04
3.550000000000000000e+08 3.348839783838616357e-01 1.317394332281242937e-04
3.570000000000000000e+08 3.349422123604599566e-01 1.328584338180629554e-04
3.600000000000000000e+08 3.350302069968054686e-01 1.345441896756886802e-04
3.620000000000000000e+08 3.350892996715362226e-01 1.356728546317374610e-04
3.640000000000000000e+08 3.351487363919794515e-01 1.368053749135279189e-04
3.660000000000000000e+08 3.352085174852773575e-01 1.379417449050050965e-04
3.680000000000000000e+08 3.352686432808804073e-01 1.390819592156932220e-04
3.710000000000000000e+08 3.353594790174331264e-01 1.407994775438499413e-04
3.730000000000000000e+08 3.354204680252312332e-01 1.419492805493978600e-04
3.750000000000000000e+08 3.354818029065206875e-01 1.431029107826739565e-04
3.770000000000000000e+08 3.355434840010967368e-01 1.442603638664639550e-04
3.790000000000000000e+08 3.356055116510626712e-01 1.454216356473656240e-04
3.820000000000000000e+08 3.356992036713573602e-01 1.471706948407533369e-04
3.840000000000000000e+08 3.357620992215635258e-01 1.483414966594788378e-04
3.860000000000000000e+08 3.358253425426018790e-01 1.495161043953064284e-04
3.880000000000000000e+08 3.358889339869230439e-01 1.506945148955327767e-04
3.900000000000000000e+08 3.359528739092623728e-01 1.518767252281365309e-04
3.930000000000000000e+08 3.360494379707283930e-01 1.536571595380128422e-04
3.950000000000000000e+08 3.361142506552270426e-01 1.548488580604329471e-04
3.970000000000000000e+08 3.361794130774724554e-01 1.560443478740540112e-04
3.990000000000000000e+08 3.362449256025514255e-01 1.572436270268069399e-04
4.010000000000000000e+08 3.363107885978774969e-01 1.584466937809405414e-04
4.040000000000000000e+08 3.364102410319514957e-01 1.602583923896610564e-04
4.060000000000000000e+08 3.364769818254197964e-01 1.614709219456056714e-04
4.080000000000000000e+08 3.365440743932049394e-01 1.626872346974899135e-04
4.100000000000000000e+08 3.366115191131123230e-01 1.639073298599703400e-04
4.120000000000000000e+08 3.366793163652316845e-01 1.651312068566269085e-04
4.150000000000000000e+08 3.367816740784965734e-01 1.669741125376761630e-04
4.170000000000000000e+08 3.368503543393054356e-01 1.682074429510892438e-04
4.190000000000000000e+08 3.369193884809260631e-01 1.694445548011595890e-04
4.210000000000000000e+08 3.369887768939051620e-01 1.706854484315544049e-04
4.230000000000000000e+08 3.370585199710930402e-01 1.719301243872651251e-04
4.260000000000000000e+08 3.371638004473795913e-01 1.738042318626949287e-04
4.280000000000000000e+08 3.372344319191366568e-01 1.750583673198270241e-04
4.300000000000000000e+08 3.373054194484628732e-01 1.763162885695011774e-04
4.320000000000000000e+08 3.373767634387112024e-01 1.775779970423865025e-04
4.340000000000000000e+08 3.374484642955710156e-01 1.788434943620375889e-04
4.370000000000000000e+08 3.375566855990052018e-01 1.807488484504745079e-04
4.390000000000000000e+08 3.376292804127164482e-01 1.820238262411393243e-04
4.410000000000000000e+08 3.377022335314578960e-01 1.833026000574228731e-04
4.430000000000000000e+08 3.377755453714978429e-01 1.845851723720111370e-04
4.450000000000000000e+08 3.378492163514617008e-01 1.858715458422490006e-04
4.480000000000000000e+08 3.379603971303405396e-01 1.878082394771614372e-04
4.500000000000000000e+08 3.380349678071416508e-01 1.891041286595714110e-04
4.520000000000000000e+08 3.381098991076980087e-01 1.904038297300122767e-04
4.540000000000000000e+08 3.381851914613180909e-01 1.917073461574129274e-04
4.560000000000000000e+08 3.382608452996642145e-01 1.930146815876357294e-04
4.590000000000000000e+08 3.383750047912228442e-01 1.949828537673863353e-04
4.610000000000000000e+08 3.384515642456524809e-01 1.962997537969829345e-04
4.630000000000000000e+08 3.385284867145015308e-01 1.976204869553675714e-04
4.650000000000000000e+08 3.386057726402134094e-01 1.989450576630532469e-04
4.670000000000000000e+08 3.386834224676475991e-01 2.002734705084756035e-04
4.700000000000000000e+08 3.388005805035900209e-01 2.022733042318680164e-04
4.720000000000000000e+08 3.388791420474126515e-01 2.036113435863812964e-04
4.740000000000000000e+08 3.389580690689821818e-01 2.049532424411277891e-04
4.760000000000000000e+08 3.390373620240366148e-01 2.062990061233502378e-04
4.780000000000000000e+08 3.391170213707710435e-01 2.076486401199768286e-04
4.810000000000000000e+08 3.392371983835446581e-01 2.096803603482335504e-04
4.830000000000000000e+08 3.393177757300407937e-01 2.110396951761040157e-04
4.850000000000000000e+08 3.393987210911086350e-01 2.124029207646638588e-04
4.870000000000000000e+08 3.394800349359613501e-01 2.137700433044632949e-04
4.890000000000000000e+08 3.395617177362612593e-01 2.151410691389694712e-04
4.920000000000000000e+08 3.396849347660588214e-01 2.172049408155889573e-04
4.940000000000000000e+08 3.397675420347981978e-01 2.185857536272251954e-04
4.960000000000000000e+08 3.398505199293527790e-01 2.199704931168276409e-04
4.980000000000000000e+08 3.399338689325656637e-01 2.213591662977432823e-04
5.000000000000000000e+08 3.400175895297797291e-01 2.227517803286422336e-04
5.030000000000000000e+08 3.401438682322018847e-01 2.248481064827516113e-04
5.050000000000000000e+08 3.402285199542402494e-01 2.262506049006207198e-04
5.070000000000000000e+08 3.403135449887494390e-01 2.276570703505028271e-04
5.090000000000000000e+08 3.403989438323933858e-01 2.290675106298871769e-04
5.110000000000000000e+08 3.404847169843752130e-01 2.304819336747657751e-04
5.140000000000000000e+08 3.406140796387354119e-01 2.326110536255515356e-04
5.160000000000000000e+08 3.407007907622590093e-01 2.340354692035752490e-04
5.180000000000000000e+08 3.407878779613839337e-01 2.354638963980678528e-04
5.200000000000000000e+08 3.408753417467954572e-01 2.368963437546931167e-04
5.220000000000000000e+08 3.409631826317678360e-01 2.383328199511709062e-04
5.250000000000000000e+08 3.410956521500120298e-01 2.404951076265449854e-04
5.270000000000000000e+08 3.411844380463553428e-01 2.419416947477348123e-04
5.290000000000000000e+08 3.412736028590509507e-01 2.433923421084218763e-04
5.310000000000000000e+08 3.413631471130203487e-01 2.448470589692369596e-04
5.330000000000000000e+08 3.414530713358184255e-01 2.463058547170665397e-04
5.360000000000000000e+08 3.415886712720124785e-01 2.485017170954362926e-04
5.380000000000000000e+08 3.416795477420959681e-01 2.499707519517161379e-04
5.400000000000000000e+08 3.417708060480980636e-01 2.514438995330867013e-04
5.420000000000000000e+08 3.418624467294162916e-01 2.529211697845306457e-04
5.440000000000000000e+08 3.419544703281087172e-01 2.544025727723897741e-04
5.470000000000000000e+08 3.420932248885156235e-01 2.566324484518349306e-04
5.490000000000000000e+08 3.421862081696214197e-01 2.581242281103295999e-04
5.510000000000000000e+08 3.422795762863095614e-01 2.596201766814048152e-04
5.530000000000000000e+08 3.423733297926934149e-01 2.611203047669094024e-04
5.550000000000000000e+08 3.424674692455689784e-01 2.626246230858156209e-04
5.580000000000000000e+08 3.426094032992399452e-01 2.648889809840801707e-04
5.600000000000000000e+08 3.427045100721673454e-01 2.664038225399431299e-04
5.620000000000000000e+08 3.428000047617857371e-01 2.679228927529370878e-04
5.640000000000000000e+08 3.428958879371521995e-01 2.694462028576120644e-04
5.660000000000000000e+08 3.429921601700753886e-01 2.709737642009890386e-04
5.690000000000000000e+08 3.431372992599887595e-01 2.732731023854596862e-04
5.710000000000000000e+08 3.432345466565577818e-01 2.748113422015250598e-04
5.730000000000000000e+08 3.433321851337572950e-01 2.763538738476168950e-04
5.750000000000000000e+08 3.434302152758646476e-01 2.779007091688780596e-04
5.770000000000000000e+08 3.435286376699505650e-01 2.794518601193914055e-04
5.800000000000000000e+08 3.436770080246600578e-01 2.817867047659130164e-04
5.820000000000000000e+08 3.437764136355515032e-01 2.833486977978960696e-04
5.840000000000000000e+08 3.438762135753164473e-01 2.849150491472913853e-04
5.860000000000000000e+08 3.439764084437138547e-01 2.864857712509872884e-04
5.880000000000000000e+08 3.440769988433594606e-01 2.880608766513913211e-04
5.910000000000000000e+08 3.442286273891536630e-01 2.904317811289295627e-04
5.930000000000000000e+08 3.443302092720958996e-01 2.920179003338729861e-04
5.950000000000000000e+08 3.444321888179754931e-01 2.936084475594402990e-04
5.970000000000000000e+08 3.445345666423202391e-01 2.952034358177723999e-04
5.990000000000000000e+08 3.446373433635711581e-01 2.968028782237907095e-04
6.020000000000000000e+08 3.447922577371306252e-01 2.992104223012332113e-04
6.040000000000000000e+08 3.448960344254087262e-01 3.008210581269041132e-04
6.060000000000000000e+08 3.450002121980889624e-01 3.024361948078537160e-04
6.080000000000000000e+08 3.451047916867747700e-01 3.040558459174329048e-04
6.100000000000000000e+08 3.452097735260173939e-01 3.056800251298674395e-04
6.130000000000000000e+08 3.453680020875741774e-01 3.081248143003572390e-04
6.150000000000000000e+08 3.454739925988817295e-01 3.097603742520855011e-04
6.170000000000000000e+08 3.455803877051041306e-01 3.114005109545230294e-04
6.190000000000000000e+08 3.456871880542208841e-01 3.130452385309062582e-04
6.210000000000000000e+08 3.457943942972176998e-01 3.146945712034790671e-04
6.240000000000000000e+08 3.459559661442045408e-01 3.171772361216176222e-04
6.260000000000000000e+08 3.460641899898108109e-01 3.188381444038702623e-04
6.280000000000000000e+08 3.461728220316072080e-01 3.205037083353855492e-04
6.300000000000000000e+08 3.462818629342557242e-01 3.221739425803475752e-04
6.320000000000000000e+08 3.463913133654918930e-01 3.238488619004044615e-04
6.350000000000000000e+08 3.465562583466935687e-01 3.263700579270442182e-04
6.370000000000000000e+08 3.466667355409657758e-01 3.280567551555727489e-04
6.390000000000000000e+08 3.467776246252208261e-01 3.297481898902330827e-04
6.410000000000000000e+08 3.468889262811351015e-01 3.314443773292339592e-04
6.430000000000000000e+08 3.470006411935191437e-01 3.331453327672412486e-04
6.460000000000000000e+08 3.471689899237322408e-01 3.357057396165198291e-04
6.480000000000000000e+08 3.472817409939784605e-01 3.374186825982016772e-04
6.500000000000000000e+08 3.473949077423413301e-01 3.391364478682432787e-04
6.520000000000000000e+08 3.475084908678549578e-01 3.408590511539995446e-04
6.540000000000000000e+08 3.476224910727497286e-01 3.425865082786450056e-04
6.570000000000000000e+08 3.477942749479351336e-01 3.451868297626317986e-04
6.590000000000000000e+08 3.479093209445808244e-01 3.469264913395440886e-04
6.610000000000000000e+08 3.480247865037127131e-01 3.486710628904973307e-04
6.630000000000000000e+08 3.481406723420716887e-01 3.504205606692433958e-04
6.650000000000000000e+08 3.482569791796557013e-01 3.521750010250994747e-04
6.680000000000000000e+08 3.484322303926234987e-01 3.548159648902039472e-04
6.700000000000000000e+08 3.485495928997444093e-01 3.565828338441216620e-04
6.720000000000000000e+08 3.486673789519076916e-01 3.583547033501825307e-04
6.740000000000000000e+08 3.487855892839225591e-01 3.601315901876002055e-04
6.760000000000000000e+08 3.489042246339191800e-01 3.619135112312555735e-04
6.790000000000000000e+08 3.490829761905027140e-01 3.645958690826107290e-04
6.810000000000000000e+08 3.492026773367034598e-01 3.663904500971240348e-04
6.830000000000000000e+08 3.493228061107056526e-01 3.681901251333161000e-04
6.850000000000000000e+08 3.494433632657538702e-01 3.699949114968697442e-04
6.870000000000000000e+08 3.495643495584911387e-01 3.718048265893170059e-04
6.900000000000000000e+08 3.497466352942992796e-01 3.745293538970049271e-04
6.920000000000000000e+08 3.498686977639443585e-01 3.763521675741059495e-04
6.940000000000000000e+08 3.499911920464283677e-01 3.781801716426124371e-04
6.960000000000000000e+08 3.501141189138287091e-01 3.800133839370068160e-04
6.980000000000000000e+08 3.502374791416771327e-01 3.818518223885567766e-04
7.010000000000000000e+08 3.504233337393480863e-01 3.846193185728936492e-04
7.030000000000000000e+08 3.505477807841591575e-01 3.864709015011277404e-04
7.050000000000000000e+08 3.506726639312828242e-01 3.883277741082233206e-04
7.070000000000000000e+08 3.507979839720143933e-01 3.901899547618652045e-04
7.090000000000000000e+08 3.509237417011895621e-01 3.920574619272171974e-04
7.120000000000000000e+08 3.511132007082286566e-01 3.948687505177732966e-04
7.140000000000000000e+08 3.512400561592609605e-01 3.967496553891690478e-04
7.160000000000000000e+08 3.513673521087245510e-01 3.986359521710994475e-04
7.180000000000000000e+08 3.514950893675522492e-01 4.005276597699646501e-04
7.200000000000000000e+08 3.516232687502859333e-01 4.024247971909766645e-04
7.230000000000000000e+08 3.518163685974670662e-01 4.052807260561932449e-04
7.250000000000000000e+08 3.519456568774569361e-01 4.071915218297998012e-04
7.270000000000000000e+08 3.520753901609358083e-01 4.091078147242497871e-04
7.290000000000000000e+08 3.522055692788964576e-01 4.110296241918228875e-04
7.310000000000000000e+08 3.523361950660138242e-01 4.129569697851187137e-04
7.340000000000000000e+08 3.525329730863627220e-01 4.158584114289377550e-04
7.360000000000000000e+08 3.526647192224854344e-01 4.177996835382608801e-04
7.380000000000000000e+08 3.527969149784535574e-01 4.197465609997154618e-04
7.400000000000000000e+08 3.529295612057521403e-01 4.216990638200432602e-04
7.420000000000000000e+08 3.530626587596374377e-01 4.236572121078691642e-04
7.450000000000000000e+08 3.532631532080270920e-01 4.266050640300744681e-04
7.470000000000000000e+08 3.533973828450465149e-01 4.285774146328050595e-04
7.490000000000000000e+08 3.535320668319996695e-01 4.305554818897516811e-04
7.510000000000000000e+08 3.536672060413219576e-01 4.325392863718422690e-04
7.530000000000000000e+08 3.538028013492990898e-01 4.345288487538492644e-04
7.560000000000000000e+08 3.540070514226637544e-01 4.375240338714814735e-04
7.580000000000000000e+08 3.541437908365027143e-01 4.395280821394363224e-04
7.600000000000000000e+08 3.542809894466157905e-01 4.415379614913064244e-04
7.620000000000000000e+08 3.544186481468484251e-01 4.435536930733589172e-04
7.640000000000000000e+08 3.545567678349874075e-01 4.455752981378187155e-04
7.670000000000000000e+08 3.547648136931756402e-01 4.486187652649796065e-04
7.690000000000000000e+08 3.549040898049258819e-01 4.506551477125446165e-04
7.710000000000000000e+08 3.550438300781335044e-01 4.526974788651257813e-04
7.730000000000000000e+08 3.551840354285293322e-01 4.547457804567292972e-04
7.750000000000000000e+08 3.553247067758845135e-01 4.568000743295351387e-04
7.780000000000000000e+08 3.555365895631840134e-01 4.598927987133937575e-04
7.800000000000000000e+08 3.556784299535470373e-01 4.619621695633171154e-04
7.820000000000000000e+08 3.558207395920652272e-01 4.640376100012098522e-04
7.840000000000000000e+08 3.559635194168579431e-01 4.661191423622002895e-04
7.860000000000000000e+08 3.561067703701775722e-01 4.682067890921571586e-04
7.890000000000000000e+08 3.563225322375094262e-01 4.713497730033962404e-04
7.910000000000000000e+08 3.564669651617075052e-01 4.734528045883666550e-04
7.930000000000000000e+08 3.566118725450346805e-01 4.755620299829164434e-04
7.950000000000000000e+08 3.567572553485141573e-01 4.776774721378648021e-04
7.970000000000000000e+08 3.569031145373900427e-01 4.797991541176459913e-04
8.000000000000000000e+08 3.571227986652225628e-01 4.829934274934099495e-04
8.020000000000000000e+08 3.572698530683763862e-01 4.851308106926483866e-04
8.040000000000000000e+08 3.574173872687639308e-01 4.872745153446700925e-04
8.060000000000000000e+08 3.575654022508328311e-01 4.894245650318609486e-04
8.080000000000000000e+08 3.577138990033545407e-01 4.915809834531219237e-04
8.110000000000000000e+08 3.579375496253348055e-01 4.948276045913936431e-04
8.130000000000000000e+08 3.580872551583402230e-01 4.970000493011044775e-04
8.150000000000000000e+08 3.582374459567476688e-01 4.991789466176437245e-04
8.170000000000000000e+08 3.583881230289793773e-01 5.013643207717488094e-04
8.190000000000000000e+08 3.585392873878761599e-01 5.035561961139197558e-04
8.220000000000000000e+08 3.587669498152309400e-01 5.068562524179170536e-04
8.240000000000000000e+08 3.589193368511321425e-01 5.090644880551960195e-04
8.260000000000000000e+08 3.590722147537069309e-01 5.112793110592819650e-04
8.280000000000000000e+08 3.592255845559096383e-01 5.135007463272294684e-04
8.300000000000000000e+08 3.593794472952195340e-01 5.157288188792212872e-04
8.330000000000000000e+08 3.596111679419248808e-01 5.190834276512809684e-04
8.350000000000000000e+08 3.597662675928239850e-01 5.213282036906892545e-04
8.370000000000000000e+08 3.599218638478960952e-01 5.235797055639256807e-04
8.390000000000000000e+08 3.600779577652143959e-01 5.258379588533105805e-04
8.410000000000000000e+08 3.602345504074784821e-01 5.281029892679117493e-04
8.440000000000000000e+08 3.604703768162460520e-01 5.315132985519568703e-04
8.460000000000000000e+08 3.606282209507454817e-01 5.337953850945815430e-04
8.480000000000000000e+08 3.607865675663869953e-01 5.360843397519237915e-04
8.500000000000000000e+08 3.609454177469516578e-01 5.383801888117335874e-04
8.520000000000000000e+08 3.611047725809649056e-01 5.406829586922062532e-04
