1.000000000000000000e+06,3.297853645652596422e-01,1.200820172801777497e-05
3.200000000000000000e+06,3.298040089211268233e-01,4.944903636672369262e-05
5.400000000000000000e+06,3.298343282962459266e-01,9.489966795750575420e-05
7.600000000000000000e+06,3.298721204692532383e-01,1.489400335045574391e-04
9.800000000000000000e+06,3.299141585683709188e-01,2.098302084541114095e-04
1.200000000000000000e+07,3.299608760181013123e-01,2.770637825896452413e-04
1.420000000000000000e+07,3.300102793946059765e-01,3.495659980852305437e-04
1.640000000000000000e+07,3.300623403484537755e-01,4.273905770407192837e-04
1.860000000000000000e+07,3.301202997775993797e-01,5.101866074924402876e-04
2.080000000000000000e+07,3.301743302138672731e-01,5.916457934419281717e-04
2.300000000000000000e+07,3.302356227548148837e-01,6.801763679034230053e-04
2.520000000000000000e+07,3.303047367793968681e-01,7.674773122155569265e-04
2.740000000000000000e+07,3.303621285128774954e-01,8.693643847012222326e-04
2.960000000000000000e+07,3.304267705569132185e-01,9.659928959622983207e-04
3.180000000000000000e+07,3.304960374416370805e-01,1.065067085887744019e-03
3.400000000000000000e+07,3.305616856328445485e-01,1.168169442659870282e-03
3.620000000000000000e+07,3.306311476413033024e-01,1.281029998089865465e-03
3.840000000000000000e+07,3.307042417243483690e-01,1.389284729048571474e-03
4.060000000000000000e+07,3.307762901392604649e-01,1.503337819600404244e-03
4.280000000000000000e+07,3.308511794250376115e-01,1.619479299647414361e-03
4.500000000000000000e+07,3.309281135477878943e-01,1.739800217894693938e-03
4.720000000000000000e+07,3.310064638110581936e-01,1.859488018200344079e-03
4.940000000000000000e+07,3.310832661959979828e-01,1.982281402006265316e-03
5.160000000000000000e+07,3.311635040135954000e-01,2.108483351265916066e-03
5.380000000000000000e+07,3.312309453060876541e-01,2.240061160944649323e-03
5.600000000000000000e+07,3.313245268323198323e-01,2.367124696696638279e-03
5.820000000000000000e+07,3.314054636261941078e-01,2.506610739445639963e-03
6.040000000000000000e+07,3.314886492811578433e-01,2.636724814173797837e-03
6.260000000000000000e+07,3.315748984146158485e-01,2.776621753918270211e-03
6.480000000000000000e+07,3.316562128233089268e-01,2.912278057656412979e-03
6.700000000000000000e+07,3.317403719476079149e-01,3.058040373283141093e-03
6.920000000000000000e+07,3.318330067889724844e-01,3.203257411252006127e-03
7.140000000000000000e+07,3.319200418443994938e-01,3.353509913475207112e-03
7.360000000000000000e+07,3.320098236269057312e-01,3.504222232321408184e-03
7.580000000000000000e+07,3.320969906676826122e-01,3.654868469012219172e-03
7.800000000000000000e+07,3.321848760069288087e-01,3.807481745385751966e-03
8.020000000000000000e+07,3.322784293087113761e-01,3.960468877198927186e-03
8.240000000000000000e+07,3.323755503990999394e-01,4.117457986160906989e-03
8.460000000000000000e+07,3.324561547842429521e-01,4.279383960017487699e-03
8.680000000000000000e+07,3.325417492209780113e-01,4.444725405297431965e-03
8.900000000000000000e+07,3.326357846809321894e-01,4.601099552786112011e-03
9.120000000000000000e+07,3.327275989442332604e-01,4.772829296499868194e-03
9.340000000000000000e+07,3.328285845250666397e-01,4.938166248179732751e-03
9.560000000000000000e+07,3.329210058570157282e-01,5.101327268662289582e-03
9.780000000000000000e+07,3.330141659811828303e-01,5.273602008140740316e-03
1.000000000000000000e+08,3.331067292031448246e-01,5.448234055263429833e-03
1.020000000000000000e+08,3.331920465777580831e-01,5.617879950472528042e-03
1.040000000000000000e+08,3.332798228919964245e-01,5.771693878189188519e-03
1.070000000000000000e+08,3.334103325100992166e-01,5.997955845000638164e-03
1.090000000000000000e+08,3.335037228823335420e-01,6.168352070571251310e-03
1.110000000000000000e+08,3.335851475260708243e-01,6.329684482811543701e-03
1.130000000000000000e+08,3.336678174466636837e-01,6.513296090292571179e-03
1.150000000000000000e+08,3.337647168348187310e-01,6.676601965483664261e-03
1.180000000000000000e+08,3.338929055879644725e-01,6.920057546170510152e-03
1.200000000000000000e+08,3.339998537702105197e-01,7.087898050117544257e-03
1.220000000000000000e+08,3.340659075224289287e-01,7.278513401343273195e-03
1.240000000000000000e+08,3.341570710024435176e-01,7.458564531191603716e-03
1.260000000000000000e+08,3.342492030595253794e-01,7.642121129551502322e-03
1.290000000000000000e+08,3.343704842747239891e-01,7.889119453627245135e-03
1.310000000000000000e+08,3.344663782996085133e-01,8.071720673371791596e-03
1.330000000000000000e+08,3.345555463492419501e-01,8.269038749211678196e-03
1.350000000000000000e+08,3.346591525250096621e-01,8.440473217718454796e-03
1.370000000000000000e+08,3.347429287333646974e-01,8.631063784970631481e-03
1.400000000000000000e+08,3.348694261819126217e-01,8.895838937628441564e-03
1.420000000000000000e+08,3.349567858173346790e-01,9.076371012938828572e-03
1.440000000000000000e+08,3.350627358034918291e-01,9.266801046810747844e-03
1.460000000000000000e+08,3.351397258737082163e-01,9.484122788895906278e-03
1.480000000000000000e+08,3.352351305818585536e-01,9.669138511252645118e-03
1.510000000000000000e+08,3.353611771767038285e-01,9.934334873002447636e-03
1.530000000000000000e+08,3.354491035096782148e-01,1.011493526636990208e-02
1.550000000000000000e+08,3.355397160165951020e-01,1.032404439567482547e-02
1.570000000000000000e+08,3.356174647546370515e-01,1.054834523931086517e-02
1.590000000000000000e+08,3.357279588197044085e-01,1.074445879876894348e-02
1.620000000000000000e+08,3.358582528674431966e-01,1.103814150733025898e-02
1.640000000000000000e+08,3.359357179136324700e-01,1.122576744343585856e-02
1.660000000000000000e+08,3.360324276923647435e-01,1.144049559117520445e-02
1.680000000000000000e+08,3.361028966919193950e-01,1.166884311021942379e-02
1.700000000000000000e+08,3.362027381296504580e-01,1.187695457138393529e-02
1.730000000000000000e+08,3.363371496447142839e-01,1.216008213182401959e-02
1.750000000000000000e+08,3.364252400239502450e-01,1.237240628274977744e-02
1.770000000000000000e+08,3.365215442661477763e-01,1.260891181583987178e-02
1.790000000000000000e+08,3.365856129329773405e-01,1.281355781540605317e-02
1.810000000000000000e+08,3.366930014216435452e-01,1.304658045755378339e-02
1.840000000000000000e+08,3.368248586355642726e-01,1.334459546196940447e-02
1.860000000000000000e+08,3.368976614753452226e-01,1.356424709513959041e-02
1.880000000000000000e+08,3.370030911012540931e-01,1.380038848380942679e-02
1.900000000000000000e+08,3.370591456665368857e-01,1.404669226921957323e-02
1.920000000000000000e+08,3.371393860690968247e-01,1.425118489832500300e-02
1.950000000000000000e+08,3.372637128394867512e-01,1.457000445846921323e-02
1.970000000000000000e+08,3.373651081725024814e-01,1.480903833513612378e-02
1.990000000000000000e+08,3.374434762372836016e-01,1.502760432981907826e-02
2.010000000000000000e+08,3.375661519853630499e-01,1.524176158820191723e-02
2.030000000000000000e+08,3.376041675379452545e-01,1.551659943426133073e-02
2.060000000000000000e+08,3.377454466953757062e-01,1.582619817091506648e-02
2.080000000000000000e+08,3.378060866853149768e-01,1.604881413646886204e-02
2.100000000000000000e+08,3.378961590311174157e-01,1.630357604552412285e-02
2.120000000000000000e+08,3.379515722422241630e-01,1.655905035647611823e-02
2.140000000000000000e+08,3.380376962626137627e-01,1.681009446846140967e-02
2.170000000000000000e+08,3.381836806779885962e-01,1.712182147571132337e-02
2.190000000000000000e+08,3.382345958349251558e-01,1.736445098652837984e-02
2.210000000000000000e+08,3.383198801185475224e-01,1.763248530749686113e-02
2.230000000000000000e+08,3.384002812805050331e-01,1.788223370086316696e-02
2.250000000000000000e+08,3.384798296445494237e-01,1.812257788726380839e-02
2.280000000000000000e+08,3.386045010969352953e-01,1.845225944871393617e-02
2.300000000000000000e+08,3.387071551644819101e-01,1.873409233622188794e-02
2.320000000000000000e+08,3.387683818208670483e-01,1.902193936760544768e-02
2.340000000000000000e+08,3.388621396326688684e-01,1.924697596546651526e-02
2.360000000000000000e+08,3.388981995499018574e-01,1.949777989816788709e-02
2.390000000000000000e+08,3.390047472350710689e-01,1.985985642176360880e-02
2.410000000000000000e+08,3.390866636587635541e-01,2.011376220370666643e-02
2.430000000000000000e+08,3.391876502463902487e-01,2.035446773516938826e-02
2.450000000000000000e+08,3.392466254412562221e-01,2.064668541009007444e-02
2.470000000000000000e+08,3.393031668336701223e-01,2.092112656418023894e-02
2.500000000000000000e+08,3.393940650843218498e-01,2.127268349086658059e-02
2.520000000000000000e+08,3.394584716278482572e-01,2.156515225820873974e-02
2.540000000000000000e+08,3.395563042193379122e-01,2.180212569153363797e-02
2.560000000000000000e+08,3.396305992279038399e-01,2.206532547059915014e-02
2.580000000000000000e+08,3.396962051648212411e-01,2.235345301053105402e-02
2.610000000000000000e+08,3.398354151827351899e-01,2.271216260010902252e-02
2.630000000000000000e+08,3.398801901543450632e-01,2.298787938461479760e-02
2.650000000000000000e+08,3.399188283524177123e-01,2.325929848910368927e-02
2.670000000000000000e+08,3.399777804813716164e-01,2.353318977225770520e-02
2.690000000000000000e+08,3.400456772453810950e-01,2.382348647330210373e-02
2.720000000000000000e+08,3.401541391765220412e-01,2.421003937811905954e-02
2.740000000000000000e+08,3.402327510458685866e-01,2.449959210909185767e-02
2.760000000000000000e+08,3.403002767693344421e-01,2.478221971054052342e-02
2.780000000000000000e+08,3.403545432578634067e-01,2.505897313645868638e-02
2.800000000000000000e+08,3.404121691358160673e-01,2.533261201920162381e-02
2.830000000000000000e+08,3.404538029043598923e-01,2.577050771467203141e-02
2.850000000000000000e+08,3.405270250450239122e-01,2.601849540561916932e-02
2.870000000000000000e+08,3.406264410179830060e-01,2.626975857208520282e-02
2.890000000000000000e+08,3.406609824407533793e-01,2.661799796883281347e-02
2.910000000000000000e+08,3.406946029200163539e-01,2.690749161328278433e-02
2.940000000000000000e+08,3.408375936248591032e-01,2.728294458825085075e-02
2.960000000000000000e+08,3.408674718193143716e-01,2.756334924236859135e-02
2.980000000000000000e+08,3.409275836330409870e-01,2.788173564373835553e-02
3.000000000000000000e+08,3.409014811434401548e-01,2.815515345965255087e-02
3.020000000000000000e+08,3.410546109359228750e-01,2.844955702596894259e-02
3.050000000000000000e+08,3.411275813052861983e-01,2.881638909274900420e-02
3.070000000000000000e+08,3.411059928676456465e-01,2.918193943689643619e-02
3.090000000000000000e+08,3.411903249933893600e-01,2.949984832634815202e-02
3.110000000000000000e+08,3.412253468173578885e-01,2.972674196894019294e-02
3.130000000000000000e+08,3.412677910532626591e-01,3.005723857407283442e-02
3.160000000000000000e+08,3.413746724880332706e-01,3.048095427175388436e-02
3.180000000000000000e+08,3.413592681752652402e-01,3.075187125820358011e-02
3.200000000000000000e+08,3.412779966032783441e-01,3.117406472131002346e-02
3.220000000000000000e+08,3.415016601048057043e-01,3.141838739306696687e-02
3.240000000000000000e+08,3.415109664001232948e-01,3.172779596294616339e-02
3.270000000000000000e+08,3.416107799747553075e-01,3.218231767810058458e-02
3.290000000000000000e+08,3.416235291260696916e-01,3.245968073999069142e-02
3.310000000000000000e+08,3.416947559653820132e-01,3.281138443375467006e-02
3.330000000000000000e+08,3.417363101075190368e-01,3.296510142683376637e-02
3.350000000000000000e+08,3.417326434092761156e-01,3.338539849160113843e-02
3.380000000000000000e+08,3.417339764858221551e-01,3.390810127651559813e-02
3.400000000000000000e+08,3.417213821084765790e-01,3.408369964543517261e-02
3.420000000000000000e+08,3.418126054097433419e-01,3.440386706686009849e-02
3.440000000000000000e+08,3.418318247377704622e-01,3.483518570737187403e-02
3.460000000000000000e+08,3.418652654064436858e-01,3.519090470638054635e-02
3.490000000000000000e+08,3.419516198996425116e-01,3.558458833598993759e-02
3.510000000000000000e+08,3.419375669240714566e-01,3.581412296962335068e-02
3.530000000000000000e+08,3.420351688681083635e-01,3.624032205146384550e-02
3.550000000000000000e+08,3.420397546913965803e-01,3.649626869251085259e-02
3.570000000000000000e+08,3.420511533072388977e-01,3.684731178640491406e-02
3.600000000000000000e+08,3.421263125621637480e-01,3.735232052615124199e-02
3.620000000000000000e+08,3.420754143867876240e-01,3.766742688308755832e-02
3.640000000000000000e+08,3.421528785849934362e-01,3.800039274414806351e-02
3.660000000000000000e+08,3.420711712299134288e-01,3.831032621350108358e-02
3.680000000000000000e+08,3.420944483574684947e-01,3.865076563656707348e-02
3.710000000000000000e+08,3.421395471042816272e-01,3.909015236509868346e-02
3.730000000000000000e+08,3.421996643375571079e-01,3.939974913639218701e-02
3.750000000000000000e+08,3.421310482724004287e-01,3.982079751019336478e-02
3.770000000000000000e+08,3.421079077899505938e-01,4.019926571757009848e-02
3.790000000000000000e+08,3.421015452686064218e-01,4.050212922542045790e-02
3.820000000000000000e+08,3.422349037359039281e-01,4.093468926962097465e-02
3.840000000000000000e+08,3.419556040517018891e-01,4.136658751208748680e-02
3.860000000000000000e+08,3.421298636835924944e-01,4.170612278477175278e-02
3.880000000000000000e+08,3.421347202416594180e-01,4.205849337404345134e-02
3.900000000000000000e+08,3.420809626213788257e-01,4.231718148277885394e-02
3.930000000000000000e+08,3.421305516507525679e-01,4.285016982605052704e-02
3.950000000000000000e+08,3.421658854702068764e-01,4.319779259241780106e-02
3.970000000000000000e+08,3.421122544475071470e-01,4.355825711905556008e-02
3.990000000000000000e+08,3.420608745020737307e-01,4.389785428109698601e-02
4.010000000000000000e+08,3.420776208632412274e-01,4.435005705566410356e-02
4.040000000000000000e+08,3.421423200502598516e-01,4.477507352752141401e-02
4.060000000000000000e+08,3.421464897048850373e-01,4.508707736852084896e-02
4.080000000000000000e+08,3.420787905536554763e-01,4.538214258123757228e-02
4.100000000000000000e+08,3.419237422764647705e-01,4.580994532961162741e-02
4.120000000000000000e+08,3.420312033917651262e-01,4.613498331056761076e-02
4.150000000000000000e+08,3.418927316321808685e-01,4.661271494757142364e-02
4.170000000000000000e+08,3.419457547756192262e-01,4.695833746281009857e-02
4.190000000000000000e+08,3.418644042054116983e-01,4.733235977215604490e-02
4.210000000000000000e+08,3.418666480910821925e-01,4.769208493573921098e-02
4.230000000000000000e+08,3.418299411703842883e-01,4.798073190528620580e-02
4.260000000000000000e+08,3.417165608410973610e-01,4.844737121913075123e-02
4.280000000000000000e+08,3.417864365039732788e-01,4.884886618069063380e-02
4.300000000000000000e+08,3.416974141514800833e-01,4.928858422124748895e-02
4.320000000000000000e+08,3.415397049343078528e-01,4.967249346578948149e-02
4.340000000000000000e+08,3.416122294683311966e-01,5.006970471900996922e-02
4.370000000000000000e+08,3.415657333790534933e-01,5.049441248115246750e-02
4.390000000000000000e+08,3.413858802922389857e-01,5.092661293070749329e-02
4.410000000000000000e+08,3.413018113721630886e-01,5.121525575714511169e-02
4.430000000000000000e+08,3.414219740707772899e-01,5.160193013131793294e-02
4.450000000000000000e+08,3.412571957889626861e-01,5.201043791910844871e-02
4.480000000000000000e+08,3.412625422641986650e-01,5.234077268581927705e-02
4.500000000000000000e+08,3.411514488682750867e-01,5.269707849210546191e-02
4.520000000000000000e+08,3.410936910077155271e-01,5.309844881426829810e-02
4.540000000000000000e+08,3.409676183525029436e-01,5.356452656034348114e-02
4.560000000000000000e+08,3.409044146005212328e-01,5.383611425975580456e-02
4.590000000000000000e+08,3.409844560378276768e-01,5.431761476889980511e-02
